id,group_id
813641,843
1095102,844
112316,845
1495702,846
1592545,845
1592785,844
1606701,847
1608826,845
1729991,847
1753569,844
2058029,846
51523,847
575123,846
648000,847
730487,844
1677351,848
1232924,849
253489,849
40235,849
1518130,850
2023353,851
672011,850
969256,852
1496312,853
164531,854
1645462,854
1074468,855
1153036,855
1771790,855
254038,855
1324667,856
1942911,856
473365,856
1038396,857
1195660,857
1736714,858
1741074,858
1115813,859
1521686,859
554479,859
658223,859
939927,859
1116140,860
545196,860
816686,861
1055496,862
1188585,862
1330222,862
1443061,862
1547036,863
1614351,864
1663043,864
1844215,863
197100,863
501107,862
1475791,865
475415,865
1217734,866
287831,866
1008896,867
152460,867
1762242,868
184203,869
1951104,869
1977852,867
2056401,867
330141,870
562858,867
1966429,871
246860,871
841314,871
927280,871
1133806,872
264185,872
470906,872
598893,872
1256908,873
1822602,873
1878090,873
1965000,873
1308854,874
307824,874
67425,874
1030805,875
1941990,875
285718,876
978753,877
1760383,878
1594269,879
481736,879
652247,879
777472,879
1039702,880
1539142,881
1739749,882
2030935,882
598194,881
925094,881
16732,883
85398,883
1833122,884
1950058,884
1967283,884
218090,884
1185685,885
1701594,886
1906865,887
2017666,886
408230,887
557868,885
813863,887
1180438,888
2061189,888
1200858,889
1392682,889
1475763,889
1538779,889
413719,889
1032058,890
1415711,890
1537290,890
30678,890
778360,890
1866264,891
197786,891
1108132,892
1455313,893
1731054,892
468242,892
532442,893
539386,892
714076,893
1683445,894
1970273,894
248850,895
383773,896
627904,894
980947,894
1702399,897
345707,897
428884,898
442891,897
553559,897
891456,897
943665,899
104006,900
1498976,900
217095,900
259974,900
536034,900
1297877,901
1652892,901
1999729,901
504450,902
723831,901
1615253,903
421589,903
1000618,904
1155219,904
1464746,904
1980,904
683188,904
1528850,905
1980754,905
682722,905
814523,905
836420,905
1261486,906
1880065,906
1903719,906
494254,906
726680,907
970012,906
708696,908
2043905,909
892626,909
1363727,910
1710343,911
1979568,912
222807,912
229149,912
685884,913
751494,912
939665,914
96285,911
1439010,915
217385,915
687631,916
1063750,917
1550127,917
1603992,918
61555,918
782569,918
828939,918
590879,919
1022105,920
1048966,921
1084959,922
1137840,921
1153455,922
1156938,923
1197,923
1210985,924
1230925,923
1270542,925
1313620,923
1344509,920
1350140,924
1374645,924
139065,924
1416550,926
1416805,927
1428078,925
1431376,928
1455231,926
1490462,928
1498223,926
1532810,928
1533281,929
1539098,922
1576656,927
1601754,920
1715394,925
1735907,922
1744789,927
1758474,923
1760627,924
1766662,928
1766843,926
178059,925
1814691,929
1815696,920
182729,925
1870294,921
1880893,927
1882111,930
1896855,925
1913329,928
196389,921
1981192,923
2023929,926
2033347,924
2082743,927
2085735,929
2088420,924
2096093,927
215789,930
235720,922
377926,929
429515,920
432089,928
51389,929
516710,929
524698,922
531824,925
533798,925
568190,922
659239,920
67437,924
674451,926
67762,923
688908,929
739490,927
747001,926
777056,928
821874,922
873104,921
912353,928
928667,921
1247388,931
1524807,931
193091,932
197411,931
680993,931
902299,932
1566766,933
69340,933
1144742,934
316746,935
427006,934
428879,934
588235,935
693134,934
1725950,936
663299,936
827113,936
353188,937
987019,937
1217112,938
2090883,938
328657,938
47327,938
871333,938
873143,938
1166845,939
1276675,939
1401559,939
265933,939
947796,940
963275,940
816550,941
987300,941
1164505,942
1017423,943
1108405,944
1155277,943
116272,945
1164974,943
1207403,946
1240905,947
1300737,945
1310592,944
1323604,946
1329464,948
1339900,947
1347428,949
135373,948
1357618,946
145488,944
1460583,947
1590818,946
1615419,948
1651327,945
1714172,945
1724525,944
1810632,944
1888527,949
1894006,948
1927931,947
1952269,946
1953330,944
195712,946
1986103,948
2006216,945
2043464,947
2056596,948
2081485,949
213721,946
254095,948
262404,947
270128,949
272365,949
317834,948
357125,944
390696,947
419652,948
507179,943
517737,949
519469,949
574204,944
66808,944
708201,943
731824,946
796658,943
805707,946
805939,949
824298,949
833388,944
838722,949
896476,945
911140,945
94026,948
953237,944
961383,947
974019,943
1042390,950
1205744,950
241193,950
879855,950
1039753,951
1045174,952
1142491,953
1153615,951
1155997,954
1192199,955
1208756,956
1239885,955
1369855,954
1370098,956
1460343,957
1480653,955
149874,951
1509997,956
1517331,952
1545979,957
1560027,954
1564331,955
1579359,951
1582176,956
1588734,953
1622393,957
162850,953
1634256,957
1670069,958
1679422,955
1705308,956
1726319,955
1731652,955
175908,953
1762208,951
1768165,952
1809183,954
1903948,954
1956087,956
1956504,952
1999404,953
2013598,951
2025323,951
2071898,953
207433,954
2093604,952
244444,951
252538,954
253084,956
30224,953
425748,957
439136,957
456718,951
47304,954
478984,957
50181,958
50426,953
545903,955
587043,958
610755,953
638913,958
67142,958
678336,957
718374,955
724568,956
733520,951
762721,954
784799,956
785288,953
835786,956
858902,956
891798,957
929682,955
952542,953
962058,952
973673,957
302440,959
896600,959
1925175,960
1990951,960
1089795,961
1198310,962
1446235,962
1916515,961
399441,963
553665,962
66725,962
709950,963
732959,963
830650,963
97613,963
998537,961
284296,964
1044611,965
1189267,965
184216,965
2043831,965
764182,965
1448306,966
176710,966
333343,966
577094,966
1154245,967
1556578,967
273602,968
954782,968
197811,969
303603,969
437652,969
535082,970
936244,969
1291721,971
1748876,971
885725,971
1027797,972
1059914,973
1227009,973
1318711,974
1563921,972
274880,972
570744,974
662758,974
860772,973
1614854,975
1762692,975
577571,976
986641,976
1969388,977
605603,977
1536714,978
194806,979
2045911,979
639021,978
1019429,980
1351151,981
1420357,981
1469620,981
1540221,981
1980523,980
2077805,980
1162449,982
1174961,982
492127,983
579170,983
1517929,984
1759759,984
1201562,985
1323128,986
1898686,987
1968885,986
289193,985
457590,986
896833,985
150923,988
2001786,988
753092,988
858816,988
1134897,989
833743,989
1596880,990
1653760,991
1811027,990
2072090,992
2083172,992
37720,991
507257,991
51893,992
533215,990
610091,990
877947,991
1280718,993
1339043,993
1349798,993
355366,993
1055682,994
1731980,994
1899215,995
443721,994
692554,994
807812,994
1505513,996
621475,996
1127780,997
1216982,997
153953,997
2039001,997
583967,997
1918785,998
1980990,999
664771,998
1184905,1000
1652559,1001
2008818,1001
365639,1000
640518,1002
727327,1001
757916,1000
198118,1003
221277,1004
590704,1003
809255,1004
1016471,1005
182436,1006
1846867,1006
1856188,1005
1865610,1007
311417,1007
414954,1005
69951,1007
919861,1008
1279908,1009
823949,1009
1144933,1010
1198261,1011
1259811,1012
1427069,1013
1433827,1012
1487524,1012
1493476,1014
1530624,1011
1533381,1011
1556604,1011
1572385,1014
162114,1015
1652883,1014
1683666,1010
1691078,1012
1697876,1015
1727607,1013
177631,1015
1807365,1010
1815526,1014
1894963,1010
1904077,1015
1986471,1014
198966,1011
202253,1013
2027689,1011
2032437,1011
2034995,1014
2059125,1015
2065384,1011
242193,1013
353561,1014
360228,1012
38489,1010
398767,1013
473848,1015
504779,1014
546597,1012
55820,1011
561319,1013
584127,1014
671520,1013
734261,1014
759648,1011
7613,1014
767871,1012
818338,1010
851281,1015
919709,1011
921586,1010
971422,1010
972519,1015
1861533,1016
1924631,1016
269714,1016
337056,1016
159418,1017
1689641,1017
1106029,1018
2049559,1019
414676,1019
420345,1019
500451,1019
667374,1019
746010,1018
901652,1020
1685871,1021
1883384,1022
1990563,1021
2056082,1022
20986,1022
1058549,1023
434962,1024
1896771,1025
2045080,1025
919488,1025
1515466,1026
1822171,1027
350758,1026
574013,1027
1144228,1028
1994529,1028
203167,1028
2083613,1029
1034332,1030
1543463,1031
162188,1031
242395,1031
37425,1031
438450,1030
1100326,1032
1175999,1032
1283826,1033
293466,1033
42721,1033
1639753,1034
317411,1034
709279,1034
990811,1035
1138406,1036
200828,1036
233616,1036
1013087,1037
1023344,1037
1245993,1037
388559,1037
93562,1037
1062421,1038
1816522,1038
878407,1038
404079,1039
812472,1039
1332633,1040
1648556,1040
1759237,1040
148588,1041
158275,1042
1718771,1042
444820,1041
639721,1042
848800,1043
1053403,1044
176646,1044
1356646,1045
1586794,1045
1613963,1045
775927,1046
915755,1046
1462740,1047
417570,1047
863011,1047
15712,1048
1456249,1049
1992013,1049
242631,1049
345353,1049
858135,1049
1061402,1050
1316136,1050
1395926,1050
1470507,1050
63903,1050
120617,1051
404385,1051
690569,1051
1860467,1052
246969,1053
646143,1053
734180,1053
898576,1053
1126814,1054
1142698,1054
1797389,1054
308426,1055
442914,1056
1081674,1057
1238170,1057
1293978,1057
2082974,1057
1043143,1058
1318717,1058
1967504,1059
218421,1059
258464,1060
74766,1060
1067283,1061
1317574,1062
1510967,1062
1742829,1062
1946546,1063
2048594,1061
422069,1061
546233,1062
834954,1064
849388,1064
962936,1064
1082022,1065
1732032,1065
2021036,1066
2092963,1067
224538,1066
239721,1066
266345,1065
412000,1067
637270,1067
7639,1065
227192,1068
1007008,1069
1573096,1069
916734,1069
102379,1070
1689151,1070
1775717,1070
363928,1070
784655,1070
1251229,1071
1554590,1071
592271,1071
775152,1071
816099,1071
412282,1072
128920,1073
1367258,1074
1841960,1073
1939735,1074
509358,1073
1142664,1075
1399307,1075
819869,1075
13354,1076
1469128,1077
1089305,1078
11400,1078
1747039,1078
923068,1078
1123691,1079
1151517,1079
552932,1079
1309765,1080
1436513,1080
1525009,1080
752768,1080
1157259,1081
1987401,1081
57806,1082
606180,1081
753593,1081
793673,1082
110626,1083
137057,1083
1429989,1084
1597848,1084
1697086,1085
452530,1084
88388,1084
1180958,1086
2039166,1087
922325,1086
1574616,1088
2015695,1088
216900,1088
1360141,1089
1749818,1089
1889086,1089
844319,1089
854137,1089
1011112,1090
1467688,1091
1648997,1092
1679080,1091
1698488,1090
1838047,1090
1960504,1091
2054939,1091
36938,1091
400873,1092
916428,1092
1061759,1093
1819576,1093
1258107,1094
1844758,1094
551078,1095
1113108,1096
1142377,1096
1154170,1096
1853425,1097
200414,1096
280620,1096
441755,1098
603920,1098
1606016,1099
170430,1100
1844303,1099
1849090,1100
1939292,1100
365343,1100
460384,1099
876503,1099
920179,1099
1009817,1101
836758,1101
1233506,1102
1273322,1102
1353156,1102
1725488,1103
295558,1103
372482,1103
591107,1102
650064,1104
1509197,1105
978893,1105
1209128,1106
1219615,1106
1738396,1106
1825862,1106
1280724,1107
1336153,1107
1367385,1107
1571710,1107
1649682,1108
184573,1108
197158,1108
1067956,1109
1520389,1109
1739976,1109
1848525,1109
1000708,1110
318567,1110
765755,1110
1729147,1111
1749640,1111
420195,1112
766218,1113
115573,1114
1571283,1114
454462,1114
1076254,1115
1155253,1115
1489657,1116
1582969,1117
1622007,1117
1634050,1117
1637467,1116
852542,1115
1868763,1118
428152,1118
863249,1118
1640365,1119
1814233,1120
434294,1120
722802,1119
82707,1120
874447,1119
987759,1120
1359667,1121
1877708,1121
822775,1122
857824,1122
1411185,1123
1659563,1123
879534,1123
1017662,1124
672777,1124
703276,1124
129173,1125
1876603,1125
445691,1125
695209,1125
871747,1125
702567,1126
1443177,1127
398618,1128
1143242,1129
132087,1130
1700834,1130
1711010,1131
795160,1131
805788,1131
832080,1129
866580,1129
1001533,1132
1145752,1132
1748282,1132
1984949,1132
55307,1132
1181497,1133
1190398,1133
1598831,1133
1160464,1134
2077660,1134
795956,1134
1409020,1135
1751308,1135
255455,1135
73365,1135
1205101,1136
1732916,1136
1855131,1136
2015125,1136
2046363,1136
837947,1137
845407,1137
1314691,1138
1349171,1138
691701,1138
106322,1139
1796183,1139
543205,1139
621318,1139
675542,1139
123332,1140
180277,1140
1936551,1140
919985,1140
1031660,1141
45138,1141
870188,1141
166855,1142
1895416,1142
191735,1142
103422,1143
1155936,1143
1340628,1143
1645904,1143
691191,1143
1097988,1144
1428284,1144
1370614,1145
148982,1145
1574554,1145
300760,1145
1526716,1146
1587254,1146
167523,1147
314102,1146
731228,1146
77892,1148
904030,1146
1820085,1149
1879195,1150
443085,1150
735477,1150
270842,1151
457620,1151
557816,1151
1652145,1152
199666,1152
2093585,1152
497553,1152
422300,1153
455752,1154
1436888,1155
1945467,1155
1997596,1156
69348,1155
1599181,1157
1968164,1157
730966,1157
861673,1157
1021800,1158
1578220,1158
718834,1158
1014080,1159
1105834,1159
1267345,1159
152738,1160
1719327,1160
1724240,1160
2090041,1161
42749,1159
432979,1161
84358,1160
885299,1162
1584300,1163
2042333,1163
394459,1163
800878,1163
1055691,1164
1158599,1165
1565081,1164
1695497,1164
253140,1165
702236,1165
288988,1166
1376649,1167
359236,1167
490230,1167
1382429,1168
1491001,1168
1910777,1168
399477,1168
1046518,1169
1367143,1169
1555319,1169
158293,1170
373112,1170
753553,1170
1620753,1171
1882651,1171
291511,1171
43833,1171
2087596,1172
844301,1172
113153,1173
118601,1173
1376886,1173
1718291,1173
1758901,1174
212191,1174
575073,1175
129051,1176
1774782,1176
300107,1176
732567,1176
161781,1177
1764153,1178
818140,1178
985107,1178
1035740,1179
1174886,1179
1713815,1179
1108973,1180
1452883,1180
2035400,1181
1342183,1182
917279,1182
334793,1183
538711,1184
627051,1184
1056703,1185
1214082,1185
1909483,1185
2054738,1185
526691,1186
622595,1186
1635527,1187
1303995,1188
144043,1188
421858,1188
481352,1188
550269,1188
80314,1188
1078699,1189
126182,1189
1687109,1190
1908746,1191
659085,1189
94067,1189
979599,1190
1448061,1192
184333,1192
527693,1193
670542,1192
736972,1192
941146,1192
811616,1194
1765460,1195
266949,1195
1116130,1196
1144531,1197
1182162,1197
1266325,1197
1349406,1196
1448185,1196
1456070,1198
1713926,1196
1758663,1199
1782283,1196
2015715,1198
42803,1199
504194,1197
576639,1198
782954,1198
135664,1200
1688271,1200
1695608,1200
348714,1200
366288,1201
520109,1202
564947,1201
733929,1201
788040,1201
1120951,1203
1608156,1203
1845176,1203
1477221,1204
1983777,1205
873560,1206
1651667,1207
1673898,1207
1764981,1207
284015,1207
41629,1207
646717,1207
1066335,1208
560979,1208
875548,1208
1326584,1209
2042186,1209
558149,1209
815693,1209
984398,1209
1081552,1210
1257635,1210
1753225,1210
993678,1210
1038735,1211
2037056,1211
624494,1211
1638974,1212
1696511,1212
610835,1212
775457,1212
1513120,1213
606198,1213
686158,1214
110075,1215
1678214,1216
1634,1217
648793,1217
1151635,1218
1526981,1218
20345,1218
545151,1218
1201916,1219
150855,1220
1855670,1220
813750,1220
1856072,1221
330178,1221
1394572,1222
1588370,1223
1920627,1224
317167,1224
488651,1223
581500,1222
982081,1222
1007694,1225
1117699,1226
1199860,1227
127426,1226
1819553,1225
1870869,1227
380279,1225
667963,1226
714084,1227
8672,1225
1377615,1228
2369,1229
785378,1229
833413,1229
100174,1230
1551209,1231
1641373,1231
1771245,1230
1771970,1232
1789535,1233
17914,1234
1823549,1233
207136,1230
231065,1233
307084,1231
522711,1233
836726,1232
938700,1231
1278084,1235
658367,1235
947820,1235
1205005,1236
469017,1236
819081,1236
903704,1236
1360921,1237
1453423,1238
1619770,1238
1836265,1237
350693,1237
461971,1238
834854,1238
1646130,1239
1755111,1239
2050707,1240
1947433,1241
368330,1241
706049,1241
818411,1241
1019827,1242
1086519,1242
1100159,1243
1106452,1244
1150798,1245
1192446,1245
1213907,1246
1298097,1243
1316940,1246
1350083,1243
1406132,1247
1415686,1243
1517386,1243
1526067,1245
1527205,1246
1547541,1242
1547937,1244
1564002,1242
158009,1245
1581223,1242
1582713,1243
1683668,1244
1779260,1246
1841399,1246
2000882,1247
200818,1247
2061446,1243
2070430,1247
262139,1246
26257,1245
2679,1247
296722,1245
348630,1247
356789,1242
386177,1246
393696,1242
405330,1242
422105,1247
469815,1246
495341,1242
518508,1245
572516,1247
580137,1247
582578,1245
591335,1242
591387,1243
781307,1246
816196,1246
868391,1245
917355,1244
980276,1243
1115809,1248
1372248,1248
1585018,1248
1766909,1248
1867519,1248
332770,1248
1741651,1249
1809285,1250
1908375,1250
1991592,1249
324556,1251
372230,1249
45840,1250
811356,1250
1031649,1252
1221432,1252
1873306,1252
240423,1252
1388022,1253
199078,1253
887962,1253
1613678,1254
1375945,1255
161411,1255
33136,1256
810862,1255
81921,1255
992928,1256
1225213,1257
1242683,1257
1427587,1257
1672767,1257
1002882,1258
1021931,1259
110790,1260
1171383,1260
1298017,1261
1322279,1261
1340079,1259
1373415,1262
1410569,1258
1458329,1262
1531632,1260
1592601,1258
1627434,1261
1639303,1258
1702208,1259
1711734,1260
1736972,1260
1805344,1262
1926066,1259
1991248,1260
1993200,1259
2029352,1258
211199,1260
221973,1261
372469,1259
450370,1261
477899,1258
493093,1259
497520,1260
53558,1259
541401,1262
611007,1259
629280,1262
64079,1262
680225,1258
685104,1262
720741,1258
748757,1258
768546,1262
871450,1262
913258,1261
914653,1258
923585,1262
94406,1261
11297,1263
304726,1264
659110,1264
806371,1263
815184,1264
922955,1265
99250,1265
1024864,1266
1152327,1266
1176894,1266
1184040,1267
1207949,1266
1689493,1267
523977,1268
540855,1267
671536,1266
974401,1267
1696241,1269
903769,1270
1557603,1271
1644063,1271
1812418,1271
935954,1271
1310612,1272
1779722,1273
493894,1272
1581268,1274
242698,1274
665500,1274
921815,1274
1337261,1275
1416498,1276
2011396,1277
452016,1276
662057,1276
1762673,1278
1808584,1278
244005,1278
487563,1278
1364161,1279
25154,1279
1181119,1280
137252,1281
1953479,1282
1962802,1281
1984818,1282
2083152,1283
370868,1282
524889,1281
1204547,1284
49352,1284
559328,1284
1209474,1285
833459,1285
1010732,1286
1023477,1287
1039958,1288
106773,1289
1124207,1290
1276862,1291
1330231,1291
1485118,1290
1506038,1288
1539679,1289
1571959,1291
1576195,1287
1730737,1288
1802636,1289
1813195,1291
1828054,1288
1852009,1290
1887398,1289
1894509,1290
2050618,1291
318235,1287
410505,1286
453253,1288
483264,1291
527263,1290
612324,1289
613750,1286
617679,1288
630239,1286
665331,1289
678292,1290
717547,1289
718607,1287
88315,1287
883270,1286
896882,1286
945257,1287
1517370,1292
1960662,1292
212022,1292
1330734,1293
1705011,1293
204057,1293
73245,1293
73415,1293
1322210,1294
1379553,1294
1552433,1295
1586846,1295
1623204,1296
2073155,1296
82626,1295
528530,1297
744879,1297
105229,1298
1180630,1298
1212680,1298
1281941,1299
1386541,1298
884260,1300
410338,1301
465739,1301
934704,1301
1210500,1302
1898006,1302
1976906,1302
2095284,1302
998575,1302
1428368,1303
2047184,1303
438404,1303
492817,1303
831322,1303
117551,1304
323893,1304
101816,1305
1101472,1306
1130496,1306
1195226,1307
127037,1308
1283332,1306
1326471,1308
133205,1309
1334236,1307
1368389,1309
1388440,1310
1394838,1305
1492009,1309
1513840,1309
1529852,1305
1632214,1306
1640943,1308
168587,1308
1728432,1308
1861684,1305
1865282,1309
1975667,1309
1980139,1309
2045913,1307
2057936,1305
298495,1308
313742,1307
525323,1308
62001,1308
626177,1306
64694,1305
704362,1307
727998,1309
742301,1307
772368,1311
8129,1307
953336,1306
970547,1306
108103,1312
1130268,1312
1465213,1312
421508,1312
853917,1312
1441521,1313
1984523,1313
258264,1313
748240,1313
1154392,1314
1751094,1314
1862792,1314
1059623,1315
1138323,1316
1146756,1316
116861,1316
1193880,1315
1346716,1316
1627640,1315
556071,1315
1303823,1317
1847604,1317
19103,1317
593363,1317
19162,1318
939891,1318
1047819,1319
1921770,1320
449821,1319
480467,1319
1394394,1321
1522107,1322
2081231,1322
338530,1322
580461,1322
862889,1323
1101250,1324
1969647,1324
2007070,1324
835106,1324
1451935,1325
1481697,1325
382206,1325
740577,1325
1096690,1326
1235149,1326
18521,1326
1080969,1327
1600469,1327
1629516,1327
1781070,1327
1787551,1327
1935406,1327
2032130,1328
2032678,1328
469357,1328
521750,1327
644885,1327
1625978,1329
1715563,1329
206987,1329
987489,1329
1189975,1330
1360829,1330
1366396,1330
1524051,1330
518085,1330
1772261,1331
1382909,1332
1511073,1332
1656654,1332
1037962,1333
1095420,1334
1104960,1335
1135276,1333
1153044,1333
1156557,1335
1228166,1336
1229137,1334
1314202,1334
1334111,1333
1340196,1337
1358477,1333
1464155,1334
1531723,1337
1609012,1338
161007,1339
166477,1339
1669204,1335
1717998,1338
1759949,1337
1797161,1336
1817483,1338
1829837,1339
1839175,1337
1920820,1337
1929446,1338
1964725,1336
200851,1334
2028224,1334
2083046,1339
2096426,1338
213991,1333
285969,1336
351143,1333
40911,1337
418973,1339
514438,1336
591012,1337
591023,1338
591590,1335
682565,1338
776834,1339
796138,1334
816045,1339
827522,1334
842853,1336
878,1333
966340,1339
1830372,1340
94906,1340
1034871,1341
1276624,1341
757027,1341
1107698,1342
1253108,1343
1537168,1344
1898284,1344
1982133,1343
2047018,1342
2067907,1342
473436,1342
521692,1344
590785,1343
1221844,1345
1485127,1345
1511484,1345
1279087,1346
1325405,1347
1494148,1347
268856,1347
367517,1347
1947812,1348
1156155,1349
1224921,1350
1295908,1349
1541317,1351
311016,1351
812073,1351
40715,1352
552852,1352
1392457,1353
1723510,1353
1284282,1354
1355632,1354
1946214,1354
2072858,1354
2086317,1354
102362,1355
1185688,1355
126216,1356
1712829,1356
1811825,1357
1989874,1355
773784,1356
989438,1357
1458576,1358
1524681,1358
1643608,1359
1877839,1359
597146,1358
1242773,1360
1092913,1361
1242053,1361
1409279,1361
807615,1361
120476,1362
1551364,1362
1630278,1362
1961439,1362
930161,1362
1010409,1363
415925,1363
1244495,1364
1357903,1364
202717,1364
392180,1364
1068186,1365
1328587,1365
251150,1365
375148,1365
1461327,1366
1750125,1366
1753286,1366
2001739,1366
1108483,1367
1128580,1368
1221753,1369
1248270,1370
1250941,1371
1300247,1372
1334972,1369
1381640,1373
1388162,1372
1399755,1374
1425469,1374
1427875,1374
1432187,1374
1446356,1367
1480703,1367
1514680,1374
1623035,1375
1643467,1373
1681027,1370
174974,1367
1800174,1372
1908858,1370
1912012,1374
1967769,1373
1970360,1376
21665,1367
220592,1370
223773,1370
273492,1374
286210,1373
291785,1369
36486,1369
393107,1368
444761,1373
462736,1372
504300,1367
530908,1373
583339,1368
619203,1370
647535,1369
703296,1372
731443,1368
74616,1368
755524,1370
779535,1368
810123,1373
821721,1369
856067,1373
918738,1368
941906,1369
947320,1368
985277,1372
992045,1372
1431688,1377
1699374,1377
1815356,1377
1943233,1378
809231,1377
1218201,1379
1680353,1379
570267,1379
1562191,1380
1076477,1381
1114109,1382
1124046,1382
1198534,1382
1203064,1383
1208350,1384
1345871,1385
1424087,1382
1534016,1382
1547860,1383
1549439,1381
1571183,1382
1592997,1385
1596719,1383
1892706,1385
1902375,1386
1934504,1386
1971852,1384
230498,1383
257896,1384
277274,1383
312564,1383
379254,1384
38622,1384
462663,1385
464830,1387
539865,1386
591820,1382
6110,1381
6534,1381
715390,1385
737575,1386
748592,1384
755822,1381
756638,1385
757845,1381
798869,1386
832662,1382
83986,1385
871111,1386
874887,1383
889064,1388
95161,1383
986349,1381
1254772,1389
1446839,1389
1617768,1389
272673,1389
293426,1389
560114,1390
850324,1391
119750,1392
1684262,1392
326438,1392
444008,1392
1006879,1393
1161861,1393
1243126,1393
271017,1394
211472,1395
425037,1396
871433,1395
996950,1396
1790293,1397
1838940,1398
1933119,1397
240885,1398
818521,1397
193473,1399
181968,1400
1845254,1400
567412,1400
727598,1400
967171,1400
1305893,1401
1523368,1401
208719,1401
304745,1401
896061,1401
1140789,1402
1562922,1403
176423,1402
547435,1403
1337011,1404
1860348,1404
650127,1404
1119879,1405
1224221,1406
1450402,1406
1518270,1407
1587140,1405
1589170,1407
1711044,1406
1862230,1405
416647,1407
428418,1407
1285841,1408
1472915,1408
1539088,1409
1928560,1408
204640,1408
2050303,1410
314497,1410
473425,1410
624964,1410
694154,1409
913511,1409
953651,1408
1237523,1411
2048712,1411
745640,1412
1229276,1413
669058,1413
957350,1413
1352988,1414
1770129,1414
1103750,1415
1110499,1415
1361307,1416
1502840,1415
1706270,1416
361919,1417
596343,1417
605486,1417
112259,1418
1318548,1418
388727,1418
456278,1418
788374,1418
381150,1419
1945950,1420
691411,1420
1316642,1421
297564,1421
642869,1421
1135791,1422
1430968,1423
1439563,1422
1474620,1422
1616474,1424
1627198,1424
1696753,1424
1963662,1422
201463,1425
359163,1425
386585,1423
500247,1425
735026,1425
1439591,1426
1965255,1426
465129,1426
1357680,1427
1952264,1427
2014265,1427
462275,1427
1456293,1428
1730482,1429
647751,1429
859113,1429
1675439,1430
1945633,1430
1614738,1431
289513,1431
750190,1431
928842,1431
1187497,1432
2075504,1432
370786,1432
599606,1433
634474,1432
692637,1433
810843,1433
1525103,1434
1714092,1435
177160,1436
1900340,1436
1931368,1435
380913,1436
42555,1436
1491271,1437
715332,1437
1376266,1438
195083,1438
487862,1438
523378,1439
1854510,1440
459917,1440
1397780,1441
149839,1441
2042179,1441
249267,1441
1091602,1442
716840,1442
1811210,1443
186115,1443
18745,1443
671567,1443
2064613,1444
403474,1444
678625,1444
193861,1445
258938,1445
903174,1445
1307739,1446
1437652,1447
1585316,1446
1669061,1447
1850297,1447
1863869,1446
757980,1447
1508277,1448
287114,1448
891094,1448
1314513,1449
1828090,1449
674952,1449
1194115,1450
1598265,1450
221400,1450
248169,1450
612084,1451
866007,1451
1287048,1452
1541685,1452
171066,1452
1886565,1452
619428,1452
1119629,1453
686397,1453
1576452,1454
647574,1455
121980,1456
943291,1456
1379586,1457
423861,1457
1711758,1458
505079,1458
60633,1459
565653,1460
1577431,1461
439328,1461
912170,1461
2033656,1462
514226,1462
1516483,1463
163791,1464
1719756,1463
572357,1463
214139,1465
2057127,1466
1365563,1467
174785,1467
186726,1468
1950381,1467
1975742,1467
232689,1468
773058,1468
234387,1469
837989,1469
1318949,1470
1654909,1470
49445,1470
1014712,1471
1081484,1472
1125378,1473
1161889,1474
120041,1475
1203480,1471
1270017,1472
1270619,1476
1272175,1473
1272617,1473
1284587,1477
1303315,1472
1411375,1471
1426485,1472
1447438,1476
1515007,1474
1544045,1477
1562044,1477
1563054,1477
1596557,1473
1617273,1473
1624919,1473
1631849,1471
166900,1477
1685915,1472
1724134,1471
1746052,1474
1780901,1471
1785249,1475
1814460,1477
1830169,1477
189807,1471
1903696,1476
1925280,1473
1971401,1472
1985225,1473
2000836,1476
20133,1475
202739,1475
2061758,1474
2072826,1477
2095890,1473
229011,1477
239810,1475
243764,1475
256649,1473
265815,1471
266162,1472
290301,1475
291118,1476
324342,1474
328433,1476
406800,1471
49580,1471
512390,1472
611316,1476
626672,1473
891979,1477
904228,1475
965731,1474
980712,1474
98191,1475
1053453,1478
871672,1478
2000894,1479
522186,1479
845135,1480
1634680,1481
1739657,1481
176062,1482
620669,1482
716093,1481
745214,1481
765092,1482
1156573,1483
808776,1483
1642096,1484
1658699,1485
1115229,1486
1435666,1486
420330,1486
1088488,1487
1098136,1488
1164481,1489
1473470,1489
1643902,1489
2036809,1489
1856633,1490
631146,1490
802410,1490
620478,1491
1731611,1492
2089746,1492
723424,1492
87021,1493
930115,1492
1885886,1494
438261,1494
882360,1494
1321386,1495
213764,1495
1167555,1496
1210589,1496
1301074,1496
1775,1496
485596,1496
558950,1497
1134427,1498
135051,1498
1773176,1498
579897,1498
1197119,1499
175598,1499
2016064,1499
630256,1499
1216041,1500
2025656,1500
718869,1500
596000,1501
828414,1501
1241159,1502
2063333,1502
655459,1502
1283037,1503
663688,1503
777974,1503
855493,1503
878306,1503
1406344,1504
1494785,1504
2013098,1504
322191,1504
697697,1504
946134,1505
1061543,1506
1304803,1506
1482663,1506
164193,1506
272299,1506
4343,1506
608482,1506
1905468,1507
2010738,1507
539017,1508
1538447,1509
1932440,1509
195445,1509
291269,1509
691965,1509
1759070,1510
823565,1511
85540,1511
1558970,1512
1002250,1513
1059462,1514
1074159,1515
1078353,1513
1079864,1514
1170107,1516
1196189,1517
1200333,1518
1238507,1516
1258281,1517
1277912,1514
1282682,1518
1303632,1514
1324998,1516
1341652,1513
1362007,1513
136568,1515
1374136,1513
1389449,1516
13920,1518
1395063,1518
1399677,1514
