id,gate,Timestamp
20150816050850-701,general-gate1,1
20150816050850-701,general-gate2,1
20150816050850-701,general-gate3,1
20150816050850-701,ranger-stop0,1
20150816050850-701,ranger-stop2,1
20150816060819-162,camping6,2
20150816060819-162,entrance4,2
20150816110804-299,camping4,2
20150816110804-299,entrance2,1
20150816110804-299,entrance3,1
20150816110804-299,general-gate1,1
20150816110804-299,general-gate2,1
20150816110804-299,general-gate4,1
20150816110804-299,general-gate7,2
20150816110804-299,ranger-stop0,1
20150816110804-299,ranger-stop2,1
20150816110838-790,camping5,2
20150816110838-790,entrance0,1
20150816110838-790,entrance4,1
20150816110838-790,general-gate1,1
20150816110838-790,general-gate2,1
20150816110838-790,general-gate4,2
20150816110838-790,general-gate5,1
20150816110838-790,general-gate7,2
20150816110838-790,ranger-stop0,1
20150816110838-790,ranger-stop2,1
20150817020835-13,camping6,2
20150817020835-13,entrance1,2
20150817020835-13,general-gate1,2
20150817020835-13,general-gate2,2
20150817020835-13,general-gate4,2
20150817020835-13,general-gate5,2
20150817020835-13,general-gate7,2
20150817020835-13,ranger-stop0,2
20150817020835-13,ranger-stop2,2
20150817020855-736,camping8,2
20150817020855-736,entrance0,1
20150817020855-736,entrance3,1
20150817020855-736,general-gate1,2
20150817020855-736,general-gate2,2
20150817020855-736,ranger-stop0,2
20150817020855-736,ranger-stop2,2
20150818010852-458,camping3,2
20150818010852-458,entrance3,2
20150818010852-458,general-gate7,2
20150818040820-756,entrance0,1
20150818040820-756,entrance4,1
20150818040820-756,general-gate1,1
20150818040820-756,general-gate2,1
20150818040820-756,general-gate5,1
20150818040820-756,ranger-stop0,1
20150818040820-756,ranger-stop2,1
20150818050817-70,camping4,2
20150818050817-70,entrance3,1
20150818050817-70,entrance4,1
20150818050817-70,general-gate1,1
20150818050817-70,general-gate2,1
20150818050817-70,general-gate4,1
20150818050817-70,general-gate5,1
20150818050817-70,general-gate7,2
20150818050817-70,ranger-stop0,1
20150818050817-70,ranger-stop2,1
20150818060847-607,camping3,2
20150818060847-607,entrance1,1
20150818060847-607,entrance2,1
20150818060847-607,general-gate1,1
20150818060847-607,general-gate2,1
20150818060847-607,general-gate4,1
20150818060847-607,general-gate7,1
20150818060847-607,ranger-stop0,1
20150818060847-607,ranger-stop2,1
20150818120815-803,camping5,2
20150818120815-803,entrance1,1
20150818120815-803,entrance2,1
20150818120815-803,general-gate1,1
20150818120815-803,general-gate2,1
20150818120815-803,general-gate4,1
20150818120815-803,general-gate7,2
20150818120815-803,ranger-stop0,1
20150818120815-803,ranger-stop2,1
20150818120859-855,camping7,2
20150818120859-855,entrance2,1
20150818120859-855,entrance3,1
20150818120859-855,general-gate1,1
20150818120859-855,general-gate2,1
20150818120859-855,general-gate5,1
20150818120859-855,general-gate6,2
20150818120859-855,ranger-stop0,1
20150818120859-855,ranger-stop2,1
20150819070830-159,camping4,2
20150819070830-159,entrance2,2
20150819070830-159,general-gate1,2
20150819070830-159,general-gate2,2
20150819070830-159,general-gate4,2
20150819070830-159,general-gate7,2
20150819070830-159,ranger-stop0,2
20150819070830-159,ranger-stop2,2
20150819080837-735,entrance2,1
20150819080837-735,entrance4,1
20150819110841-229,camping5,2
20150819110841-229,entrance0,1
20150819110841-229,entrance4,1
20150819110841-229,general-gate1,1
20150819110841-229,general-gate2,1
20150819110841-229,general-gate4,2
20150819110841-229,general-gate5,1
20150819110841-229,general-gate7,2
20150819110841-229,ranger-stop0,1
20150819110841-229,ranger-stop2,1
20150820050822-892,camping7,2
20150820050822-892,entrance3,1
20150820050822-892,entrance4,1
20150820050822-892,general-gate1,1
20150820050822-892,general-gate2,1
20150820050822-892,general-gate5,1
20150820050822-892,general-gate6,2
20150820050822-892,ranger-stop0,1
20150820050822-892,ranger-stop2,1
20150820080854-186,camping5,2
20150820080854-186,entrance0,1
20150820080854-186,entrance3,1
20150820080854-186,general-gate4,1
20150820080854-186,general-gate7,2
20150820100831-92,camping6,2
20150820100831-92,entrance1,1
20150820100831-92,entrance3,1
20150820100831-92,general-gate1,2
20150820100831-92,general-gate2,2
20150820100831-92,general-gate4,1
20150820100831-92,general-gate5,2
20150820100831-92,general-gate7,1
20150820100831-92,ranger-stop0,2
20150820100831-92,ranger-stop2,2
20150821010853-587,entrance2,1
20150821010853-587,entrance4,1
20150821090833-507,entrance1,1
20150821090833-507,entrance2,1
20150821090833-507,general-gate1,1
20150821090833-507,general-gate2,1
20150821090833-507,general-gate4,1
20150821090833-507,general-gate7,1
20150821090833-507,ranger-stop0,1
20150821090833-507,ranger-stop2,1
20150821090838-129,camping3,2
20150821090838-129,entrance0,1
20150821090838-129,entrance4,1
20150821090838-129,general-gate1,1
20150821090838-129,general-gate2,1
20150821090838-129,general-gate4,2
20150821090838-129,general-gate5,1
20150821090838-129,general-gate7,2
20150821090838-129,ranger-stop0,1
20150821090838-129,ranger-stop2,1
20150821110852-676,camping0,2
20150821110852-676,entrance2,1
20150821110852-676,entrance3,1
20150821110852-676,general-gate1,1
20150821110852-676,general-gate2,1
20150821110852-676,general-gate4,1
20150821110852-676,general-gate7,2
20150821110852-676,ranger-stop0,1
20150821110852-676,ranger-stop2,1
20150822040848-819,camping5,2
20150822040848-819,entrance0,1
20150822040848-819,entrance2,1
20150822040848-819,general-gate1,1
20150822040848-819,general-gate2,1
20150822040848-819,general-gate4,2
20150822040848-819,general-gate7,2
20150822040848-819,ranger-stop0,1
20150822040848-819,ranger-stop2,1
20150822100826-928,camping5,2
20150822100826-928,entrance0,1
20150822100826-928,entrance2,1
20150822100826-928,general-gate1,1
20150822100826-928,general-gate2,1
20150822100826-928,general-gate4,2
20150822100826-928,general-gate7,2
20150822100826-928,ranger-stop0,1
20150822100826-928,ranger-stop2,1
20150823010813-63,camping7,2
20150823010813-63,entrance2,1
20150823010813-63,entrance3,1
20150823010813-63,general-gate1,1
20150823010813-63,general-gate2,1
20150823010813-63,general-gate5,1
20150823010813-63,general-gate6,2
20150823010813-63,ranger-stop0,1
20150823010813-63,ranger-stop2,1
20150823060803-803,camping3,2
20150823060803-803,entrance3,1
20150823060803-803,entrance4,1
20150823060803-803,general-gate1,1
20150823060803-803,general-gate2,1
20150823060803-803,general-gate4,1
20150823060803-803,general-gate5,1
20150823060803-803,general-gate7,2
20150823060803-803,ranger-stop0,1
20150823060803-803,ranger-stop2,1
20150823100828-850,camping2,2
20150823100828-850,entrance3,1
20150823100828-850,entrance4,1
20150823100828-850,general-gate1,1
20150823100828-850,general-gate2,1
20150823100828-850,general-gate4,1
20150823100828-850,general-gate5,1
20150823100828-850,general-gate7,2
20150823100828-850,ranger-stop0,1
20150823100828-850,ranger-stop2,1
20150824010854-116,entrance3,1
20150824010854-116,entrance4,1
20150824010854-116,general-gate1,1
20150824010854-116,general-gate2,1
20150824010854-116,general-gate5,1
20150824010854-116,ranger-stop0,1
20150824010854-116,ranger-stop2,1
20150824070810-674,entrance0,1
20150824070810-674,entrance2,1
20150824070810-674,general-gate1,1
20150824070810-674,general-gate2,1
20150824070810-674,ranger-stop0,1
20150824070810-674,ranger-stop2,1
20150825030844-63,camping3,2
20150825030844-63,entrance0,2
20150825030844-63,general-gate4,2
20150825030844-63,general-gate7,2
20150825040838-487,camping7,2
20150825040838-487,entrance1,1
20150825040838-487,entrance3,1
20150825040838-487,general-gate1,2
20150825040838-487,general-gate2,2
20150825040838-487,general-gate4,1
20150825040838-487,general-gate5,2
20150825040838-487,general-gate6,2
20150825040838-487,general-gate7,1
20150825040838-487,ranger-stop0,2
20150825040838-487,ranger-stop2,2
20150825050807-78,camping4,2
20150825050807-78,entrance1,1
20150825050807-78,entrance3,1
20150825050807-78,general-gate7,1
20150825090829-811,camping8,2
20150825090829-811,entrance1,1
20150825090829-811,entrance3,1
20150825090829-811,general-gate1,2
20150825090829-811,general-gate2,2
20150825090829-811,general-gate4,1
20150825090829-811,general-gate7,1
20150825090829-811,ranger-stop0,2
20150825090829-811,ranger-stop2,2
20150825110803-773,camping5,2
20150825110803-773,entrance0,1
20150825110803-773,entrance4,1
20150825110803-773,general-gate1,1
20150825110803-773,general-gate2,1
20150825110803-773,general-gate4,2
20150825110803-773,general-gate5,1
20150825110803-773,general-gate7,2
20150825110803-773,ranger-stop0,1
20150825110803-773,ranger-stop2,1
20150825110832-749,camping5,2
20150825110832-749,entrance2,2
20150825110832-749,general-gate1,2
20150825110832-749,general-gate2,2
20150825110832-749,general-gate4,2
20150825110832-749,general-gate7,2
20150825110832-749,ranger-stop0,2
20150825110832-749,ranger-stop2,2
20150825120831-381,camping0,2
20150825120831-381,entrance0,1
20150825120831-381,entrance3,1
20150825120831-381,general-gate4,1
20150825120831-381,general-gate7,2
20150826010800-879,camping4,2
20150826010800-879,entrance2,1
20150826010800-879,entrance3,1
20150826010800-879,general-gate1,1
20150826010800-879,general-gate2,1
20150826010800-879,general-gate4,1
20150826010800-879,general-gate7,2
20150826010800-879,ranger-stop0,1
20150826010800-879,ranger-stop2,1
20150826020807-226,camping8,2
20150826020807-226,entrance1,1
20150826020807-226,entrance2,1
20150826020807-226,general-gate1,1
20150826020807-226,general-gate2,1
20150826020807-226,general-gate3,1
20150826020807-226,general-gate4,1
20150826020807-226,general-gate7,1
20150826020807-226,ranger-stop0,1
20150826020807-226,ranger-stop2,1
20150826030836-996,camping4,2
20150826030836-996,entrance2,1
20150826030836-996,entrance4,1
20150826030836-996,general-gate1,2
20150826030836-996,general-gate2,2
20150826030836-996,general-gate4,2
20150826030836-996,general-gate5,1
20150826030836-996,general-gate7,2
20150826030836-996,ranger-stop0,2
20150826030836-996,ranger-stop2,2
20150826110843-267,camping0,2
20150826110843-267,entrance2,1
20150826110843-267,entrance4,1
20150826110843-267,general-gate1,2
20150826110843-267,general-gate2,2
20150826110843-267,general-gate4,2
20150826110843-267,general-gate5,1
20150826110843-267,general-gate7,2
20150826110843-267,ranger-stop0,2
20150826110843-267,ranger-stop2,2
20150826120853-752,entrance2,1
20150826120853-752,entrance3,1
20150826120853-752,general-gate1,1
20150826120853-752,general-gate2,1
20150826120853-752,ranger-stop0,1
20150826120853-752,ranger-stop2,1
20150827060823-4,camping2,2
20150827060823-4,entrance0,2
20150827060823-4,general-gate4,2
20150827060823-4,general-gate7,2
20150827060827-565,camping2,2
20150827060827-565,entrance1,1
20150827060827-565,entrance2,1
20150827060827-565,general-gate1,1
20150827060827-565,general-gate2,1
20150827060827-565,general-gate4,1
20150827060827-565,general-gate7,1
20150827060827-565,ranger-stop0,1
20150827060827-565,ranger-stop2,1
20150827080852-566,entrance2,1
20150827080852-566,entrance3,1
20150827080852-566,general-gate1,1
20150827080852-566,general-gate2,1
20150827080852-566,ranger-stop0,1
20150827080852-566,ranger-stop2,1
20150827100837-497,entrance2,1
20150827100837-497,entrance4,1
20150827120843-66,camping4,2
20150827120843-66,entrance3,2
20150827120843-66,general-gate7,2
20150828010853-636,camping5,2
20150828010853-636,entrance3,1
20150828010853-636,entrance4,1
20150828010853-636,general-gate1,1
20150828010853-636,general-gate2,1
20150828010853-636,general-gate4,1
20150828010853-636,general-gate5,1
20150828010853-636,general-gate7,2
20150828010853-636,ranger-stop0,1
20150828010853-636,ranger-stop2,1
20150828050833-517,camping5,2
20150828050833-517,entrance0,1
20150828050833-517,entrance4,1
20150828050833-517,general-gate1,1
20150828050833-517,general-gate2,1
20150828050833-517,general-gate4,2
20150828050833-517,general-gate5,1
20150828050833-517,general-gate7,2
20150828050833-517,ranger-stop0,1
20150828050833-517,ranger-stop2,1
20150828060817-577,camping3,2
20150828060817-577,entrance3,1
20150828060817-577,entrance4,1
20150828060817-577,general-gate1,1
20150828060817-577,general-gate2,1
20150828060817-577,general-gate4,1
20150828060817-577,general-gate5,1
20150828060817-577,general-gate7,2
20150828060817-577,ranger-stop0,1
20150828060817-577,ranger-stop2,1
20150828090804-178,camping6,2
20150828090804-178,entrance0,1
20150828090804-178,entrance3,1
20150828090804-178,general-gate1,2
20150828090804-178,general-gate2,2
20150828090804-178,general-gate5,2
20150828090804-178,ranger-stop0,2
20150828090804-178,ranger-stop2,2
20150828090847-178,camping8,2
20150828090847-178,entrance3,2
20150828090847-178,general-gate1,2
20150828090847-178,general-gate2,2
20150828090847-178,ranger-stop0,2
20150828090847-178,ranger-stop2,2
20150828120844-852,camping4,2
20150828120844-852,entrance2,1
20150828120844-852,entrance4,1
20150828120844-852,general-gate1,2
20150828120844-852,general-gate2,2
20150828120844-852,general-gate4,2
20150828120844-852,general-gate5,1
20150828120844-852,general-gate7,2
20150828120844-852,ranger-stop0,2
20150828120844-852,ranger-stop2,2
20150829010844-997,entrance1,1
20150829010844-997,entrance4,1
20150829010844-997,general-gate1,1
20150829010844-997,general-gate2,1
20150829010844-997,general-gate4,1
20150829010844-997,general-gate5,1
20150829010844-997,general-gate7,1
20150829010844-997,ranger-stop0,1
20150829010844-997,ranger-stop2,1
20150829070856-319,camping7,2
20150829070856-319,entrance1,1
20150829070856-319,entrance3,1
20150829070856-319,general-gate1,2
20150829070856-319,general-gate2,2
20150829070856-319,general-gate4,1
20150829070856-319,general-gate5,2
20150829070856-319,general-gate6,2
20150829070856-319,general-gate7,1
20150829070856-319,ranger-stop0,2
20150829070856-319,ranger-stop2,2
20150829100839-801,camping2,2
20150829100839-801,entrance3,2
20150829100839-801,general-gate7,2
20150829110818-565,camping3,2
20150829110818-565,entrance2,1
20150829110818-565,entrance4,1
20150829110818-565,general-gate1,2
20150829110818-565,general-gate2,2
20150829110818-565,general-gate4,2
20150829110818-565,general-gate5,1
20150829110818-565,general-gate7,2
20150829110818-565,ranger-stop0,2
20150829110818-565,ranger-stop2,2
20150830090823-240,camping8,2
20150830090823-240,entrance1,2
20150830090823-240,general-gate1,2
20150830090823-240,general-gate2,2
20150830090823-240,general-gate4,2
20150830090823-240,general-gate7,2
20150830090823-240,ranger-stop0,2
20150830090823-240,ranger-stop2,2
20150830110800-847,camping7,2
20150830110800-847,entrance0,1
20150830110800-847,entrance1,1
20150830110800-847,general-gate1,2
20150830110800-847,general-gate2,2
20150830110800-847,general-gate4,1
20150830110800-847,general-gate5,2
20150830110800-847,general-gate6,2
20150830110800-847,general-gate7,1
20150830110800-847,ranger-stop0,2
20150830110800-847,ranger-stop2,2
20150830110807-384,camping8,2
20150830110807-384,entrance1,1
20150830110807-384,entrance4,1
20150830110807-384,general-gate1,1
20150830110807-384,general-gate2,1
20150830110807-384,general-gate4,1
20150830110807-384,general-gate5,1
20150830110807-384,general-gate7,1
20150830110807-384,ranger-stop0,1
20150830110807-384,ranger-stop2,1
20150831010810-141,camping2,2
20150831010810-141,entrance1,2
20150831020803-228,camping2,2
20150831020803-228,entrance1,1
20150831020803-228,entrance2,1
20150831020803-228,general-gate1,1
20150831020803-228,general-gate2,1
20150831020803-228,general-gate4,1
20150831020803-228,general-gate7,1
20150831020803-228,ranger-stop0,1
20150831020803-228,ranger-stop2,1
20150831060842-916,camping7,2
20150831060842-916,entrance0,1
20150831060842-916,entrance4,1
20150831060842-916,general-gate1,1
20150831060842-916,general-gate2,1
20150831060842-916,general-gate5,1
20150831060842-916,general-gate6,2
20150831060842-916,ranger-stop0,1
20150831060842-916,ranger-stop2,1
20150831110802-88,camping2,2
20150831110802-88,entrance1,1
20150831110802-88,entrance4,1
20150831110802-88,general-gate1,1
20150831110802-88,general-gate2,1
20150831110802-88,general-gate4,1
20150831110802-88,general-gate5,1
20150831110802-88,general-gate7,1
20150831110802-88,ranger-stop0,1
20150831110802-88,ranger-stop2,1
20150901020935-968,camping3,2
20150901020935-968,entrance0,1
20150901020935-968,entrance3,1
20150901020935-968,general-gate4,1
20150901020935-968,general-gate7,2
20150901040932-288,camping8,2
20150901040932-288,entrance0,1
20150901040932-288,entrance1,1
20150901040932-288,general-gate1,2
20150901040932-288,general-gate2,2
20150901040932-288,general-gate4,1
20150901040932-288,general-gate7,1
20150901040932-288,ranger-stop0,2
20150901040932-288,ranger-stop2,2
20150901080955-679,camping3,2
20150901080955-679,entrance0,1
20150901080955-679,entrance2,1
20150901080955-679,general-gate1,1
20150901080955-679,general-gate2,1
20150901080955-679,general-gate4,2
20150901080955-679,general-gate7,2
20150901080955-679,ranger-stop0,1
20150901080955-679,ranger-stop2,1
20150901120957-839,camping3,2
20150901120957-839,entrance0,1
20150901120957-839,entrance2,1
20150901120957-839,general-gate1,1
20150901120957-839,general-gate2,1
20150901120957-839,general-gate4,2
20150901120957-839,general-gate7,2
20150901120957-839,ranger-stop0,1
20150901120957-839,ranger-stop2,1
20150902110946-207,camping7,2
20150902110946-207,entrance3,2
20150902110946-207,general-gate1,2
20150902110946-207,general-gate2,2
20150902110946-207,general-gate5,2
20150902110946-207,general-gate6,2
20150902110946-207,ranger-stop0,2
20150902110946-207,ranger-stop2,2
20150902120906-170,camping3,2
20150902120906-170,entrance0,1
20150902120906-170,entrance1,1
20150902120906-170,general-gate4,1
20150902120906-170,general-gate7,1
20150903020949-595,camping2,2
20150903020949-595,entrance0,1
20150903020949-595,entrance3,1
20150903020949-595,general-gate4,1
20150903020949-595,general-gate7,2
20150903050915-821,camping5,2
20150903050915-821,entrance3,1
20150903050915-821,entrance4,1
20150903050915-821,general-gate1,1
20150903050915-821,general-gate2,1
20150903050915-821,general-gate4,1
20150903050915-821,general-gate5,1
20150903050915-821,general-gate7,2
20150903050915-821,ranger-stop0,1
20150903050915-821,ranger-stop2,1
20150903080951-785,camping3,2
20150903080951-785,entrance0,1
20150903080951-785,entrance2,1
20150903080951-785,general-gate1,1
20150903080951-785,general-gate2,1
20150903080951-785,general-gate4,2
20150903080951-785,general-gate7,2
20150903080951-785,ranger-stop0,1
20150903080951-785,ranger-stop2,1
20150903090936-932,camping0,2
20150903090936-932,entrance0,1
20150903090936-932,entrance4,1
20150903090936-932,general-gate1,1
20150903090936-932,general-gate2,1
20150903090936-932,general-gate4,2
20150903090936-932,general-gate5,1
20150903090936-932,general-gate7,2
20150903090936-932,ranger-stop0,1
20150903090936-932,ranger-stop2,1
20150903090957-551,camping5,2
20150903090957-551,entrance1,1
20150903090957-551,entrance4,1
20150903090957-551,general-gate1,1
20150903090957-551,general-gate2,1
20150903090957-551,general-gate4,1
20150903090957-551,general-gate5,1
20150903090957-551,general-gate7,2
20150903090957-551,ranger-stop0,1
20150903090957-551,ranger-stop2,1
20150903100923-178,entrance3,1
20150903100923-178,entrance4,1
20150903100923-178,general-gate1,1
20150903100923-178,general-gate2,1
20150903100923-178,general-gate5,1
20150903100923-178,ranger-stop0,1
20150903100923-178,ranger-stop2,1
20150904010934-248,entrance0,1
20150904010934-248,entrance4,1
20150904010934-248,general-gate1,1
20150904010934-248,general-gate2,1
20150904010934-248,general-gate5,1
20150904010934-248,ranger-stop0,1
20150904010934-248,ranger-stop2,1
20150904030958-830,camping4,2
20150904030958-830,entrance3,1
20150904030958-830,entrance4,1
20150904030958-830,general-gate1,1
20150904030958-830,general-gate2,1
20150904030958-830,general-gate4,1
20150904030958-830,general-gate5,1
20150904030958-830,general-gate7,2
20150904030958-830,ranger-stop0,1
20150904030958-830,ranger-stop2,1
20150904060937-392,camping5,2
20150904060937-392,entrance2,1
20150904060937-392,entrance4,1
20150904060937-392,general-gate1,2
20150904060937-392,general-gate2,2
20150904060937-392,general-gate4,2
20150904060937-392,general-gate5,1
20150904060937-392,general-gate7,2
20150904060937-392,ranger-stop0,2
20150904060937-392,ranger-stop2,2
20150904060946-997,camping0,2
20150904060946-997,entrance3,1
20150904060946-997,entrance4,1
20150904060946-997,general-gate1,1
20150904060946-997,general-gate2,1
20150904060946-997,general-gate4,1
20150904060946-997,general-gate5,1
20150904060946-997,general-gate7,2
20150904060946-997,ranger-stop0,1
20150904060946-997,ranger-stop2,1
20150904080934-336,entrance1,1
20150904080934-336,entrance3,1
20150904080934-336,general-gate7,1
20150904100901-193,camping7,2
20150904100901-193,entrance3,1
20150904100901-193,entrance4,1
20150904100901-193,general-gate1,1
20150904100901-193,general-gate2,1
20150904100901-193,general-gate5,1
20150904100901-193,general-gate6,2
20150904100901-193,ranger-stop0,1
20150904100901-193,ranger-stop2,1
20150904110945-706,camping4,2
20150904110945-706,entrance2,1
20150904110945-706,entrance4,1
20150904110945-706,general-gate1,2
20150904110945-706,general-gate2,2
20150904110945-706,general-gate4,2
20150904110945-706,general-gate5,1
20150904110945-706,general-gate7,2
20150904110945-706,ranger-stop0,2
20150904110945-706,ranger-stop2,2
20150905010959-275,entrance0,1
20150905010959-275,entrance1,1
20150905010959-275,general-gate4,1
20150905010959-275,general-gate7,1
20150905070939-279,camping3,2
20150905070939-279,entrance0,1
20150905070939-279,entrance2,1
20150905070939-279,general-gate1,1
20150905070939-279,general-gate2,1
20150905070939-279,general-gate4,2
20150905070939-279,general-gate7,2
20150905070939-279,ranger-stop0,1
20150905070939-279,ranger-stop2,1
20150906030915-616,camping3,2
20150906030915-616,entrance3,2
20150906030915-616,general-gate7,2
20150906080913-994,camping7,2
20150906080913-994,entrance0,1
20150906080913-994,entrance1,1
20150906080913-994,general-gate1,2
20150906080913-994,general-gate2,2
20150906080913-994,general-gate4,1
20150906080913-994,general-gate5,2
20150906080913-994,general-gate6,2
20150906080913-994,general-gate7,1
20150906080913-994,ranger-stop0,2
20150906080913-994,ranger-stop2,2
20150906120940-115,camping8,2
20150906120940-115,entrance1,1
20150906120940-115,entrance4,1
20150906120940-115,general-gate1,1
20150906120940-115,general-gate2,1
20150906120940-115,general-gate4,1
20150906120940-115,general-gate5,1
20150906120940-115,general-gate7,1
20150906120940-115,ranger-stop0,1
20150906120940-115,ranger-stop2,1
20150906120952-835,camping5,2
20150906120952-835,entrance2,1
20150906120952-835,entrance3,1
20150906120952-835,general-gate1,1
20150906120952-835,general-gate2,1
20150906120952-835,general-gate4,1
20150906120952-835,general-gate7,2
20150906120952-835,ranger-stop0,1
20150906120952-835,ranger-stop2,1
20150907070922-234,camping0,2
20150907070922-234,entrance3,1
20150907070922-234,entrance4,1
20150907070922-234,general-gate1,1
20150907070922-234,general-gate2,1
20150907070922-234,general-gate4,1
20150907070922-234,general-gate5,1
20150907070922-234,general-gate7,2
20150907070922-234,ranger-stop0,1
20150907070922-234,ranger-stop2,1
20150907070951-183,camping6,2
20150907070951-183,entrance1,1
20150907070951-183,entrance2,1
20150907070951-183,general-gate1,1
20150907070951-183,general-gate2,1
20150907070951-183,general-gate4,1
20150907070951-183,general-gate5,1
20150907070951-183,general-gate7,1
20150907070951-183,ranger-stop0,1
20150907070951-183,ranger-stop2,1
20150907080945-381,camping8,2
20150907080945-381,entrance0,1
20150907080945-381,entrance3,1
20150907080945-381,general-gate1,2
20150907080945-381,general-gate2,2
20150907080945-381,ranger-stop0,2
20150907080945-381,ranger-stop2,2
20150907090916-682,camping1,2
20150907090916-682,entrance2,1
20150907090916-682,entrance4,1
20150907090916-682,general-gate5,1
20150908090958-945,entrance0,1
20150908090958-945,entrance4,1
20150908090958-945,general-gate1,1
20150908090958-945,general-gate2,1
20150908090958-945,general-gate5,1
20150908090958-945,ranger-stop0,1
20150908090958-945,ranger-stop2,1
20150908120943-943,camping8,2
20150908120943-943,entrance3,1
20150908120943-943,entrance4,1
20150908120943-943,general-gate1,1
20150908120943-943,general-gate2,1
20150908120943-943,general-gate5,1
20150908120943-943,ranger-stop0,1
20150908120943-943,ranger-stop2,1
20150909050912-954,entrance1,1
20150909050912-954,entrance2,1
20150909050912-954,general-gate1,1
20150909050912-954,general-gate2,1
20150909050912-954,general-gate4,1
20150909050912-954,general-gate7,1
20150909050912-954,ranger-stop0,1
20150909050912-954,ranger-stop2,1
20150909060913-45,entrance2,1
20150909060913-45,entrance4,1
20150909100908-893,camping5,2
20150909100908-893,entrance3,1
20150909100908-893,entrance4,1
20150909100908-893,general-gate1,1
20150909100908-893,general-gate2,1
20150909100908-893,general-gate4,1
20150909100908-893,general-gate5,1
20150909100908-893,general-gate7,2
20150909100908-893,ranger-stop0,1
20150909100908-893,ranger-stop2,1
20150909120927-426,camping6,2
20150909120927-426,entrance0,1
20150909120927-426,entrance2,1
20150909120927-426,general-gate1,1
20150909120927-426,general-gate2,1
20150909120927-426,general-gate5,1
20150909120927-426,ranger-stop0,1
20150909120927-426,ranger-stop2,1
20150910020923-287,entrance0,1
20150910020923-287,entrance3,1
20150910080926-255,camping8,2
20150910080926-255,entrance3,1
20150910080926-255,entrance4,1
20150910080926-255,general-gate1,1
20150910080926-255,general-gate2,1
20150910080926-255,general-gate5,1
20150910080926-255,ranger-stop0,1
20150910080926-255,ranger-stop2,1
20150910090926-819,camping6,2
20150910090926-819,entrance0,2
20150910090926-819,general-gate1,2
20150910090926-819,general-gate2,2
20150910090926-819,general-gate5,2
20150910090926-819,ranger-stop0,2
20150910090926-819,ranger-stop2,2
20150911020927-915,entrance1,1
20150911020927-915,entrance4,1
20150911020927-915,general-gate1,1
20150911020927-915,general-gate2,1
20150911020927-915,general-gate4,1
20150911020927-915,general-gate5,1
20150911020927-915,general-gate7,1
20150911020927-915,ranger-stop0,1
20150911020927-915,ranger-stop2,1
20150911040954-143,entrance0,1
20150911040954-143,entrance2,1
20150911040954-143,general-gate1,1
20150911040954-143,general-gate2,1
20150911040954-143,ranger-stop0,1
20150911040954-143,ranger-stop2,1
20150911050916-197,camping2,2
20150911050916-197,entrance1,1
20150911050916-197,entrance3,1
20150911050916-197,general-gate7,1
20150911060951-66,entrance1,1
20150911060951-66,entrance3,1
20150911060951-66,general-gate7,1
20150911080907-406,entrance1,1
20150911080907-406,entrance4,1
20150911080907-406,general-gate1,1
20150911080907-406,general-gate2,1
20150911080907-406,general-gate4,1
20150911080907-406,general-gate5,1
20150911080907-406,general-gate7,1
20150911080907-406,ranger-stop0,1
20150911080907-406,ranger-stop2,1
20150912040927-543,entrance0,1
20150912040927-543,entrance4,1
20150912040927-543,general-gate1,1
20150912040927-543,general-gate2,1
20150912040927-543,general-gate5,1
20150912040927-543,ranger-stop0,1
20150912040927-543,ranger-stop2,1
20150912060916-518,camping2,2
20150912060916-518,entrance0,1
20150912060916-518,entrance4,1
20150912060916-518,general-gate1,1
20150912060916-518,general-gate2,1
20150912060916-518,general-gate4,2
20150912060916-518,general-gate5,1
20150912060916-518,general-gate7,2
20150912060916-518,ranger-stop0,1
20150912060916-518,ranger-stop2,1
20150913020924-298,entrance3,1
20150913020924-298,entrance4,1
20150913020924-298,general-gate1,1
20150913020924-298,general-gate2,1
20150913020924-298,general-gate5,1
20150913020924-298,ranger-stop0,1
20150913020924-298,ranger-stop2,1
20150913040932-624,camping6,2
20150913040932-624,entrance3,2
20150913040932-624,general-gate1,2
20150913040932-624,general-gate2,2
20150913040932-624,general-gate5,2
20150913040932-624,ranger-stop0,2
20150913040932-624,ranger-stop2,2
20150913060926-359,camping8,2
20150913060926-359,entrance1,1
20150913060926-359,entrance2,1
20150913060926-359,general-gate1,1
20150913060926-359,general-gate2,1
20150913060926-359,general-gate3,1
20150913060926-359,general-gate4,1
20150913060926-359,general-gate7,1
20150913060926-359,ranger-stop0,1
20150913060926-359,ranger-stop2,1
20150913060942-503,camping6,2
20150913060942-503,entrance2,1
20150913060942-503,entrance4,1
20150913060957-927,camping5,2
20150913060957-927,entrance0,1
20150913060957-927,entrance2,1
20150913060957-927,general-gate1,1
20150913060957-927,general-gate2,1
20150913060957-927,general-gate4,2
20150913060957-927,general-gate7,2
20150913060957-927,ranger-stop0,1
20150913060957-927,ranger-stop2,1
20150914020923-661,entrance0,1
20150914020923-661,entrance2,1
20150914020923-661,general-gate1,1
20150914020923-661,general-gate2,1
20150914020923-661,ranger-stop0,1
20150914020923-661,ranger-stop2,1
20150914030946-615,camping3,2
20150914030946-615,entrance4,2
20150914030946-615,general-gate1,2
20150914030946-615,general-gate2,2
20150914030946-615,general-gate4,2
20150914030946-615,general-gate5,2
