group_id,id
2282,1048959
2283,1459639
2284,512609
2285,1822104
2286,473285
2287,1778857
2288,1535398
2289,1671779
2290,874070
2291,2043831
2292,1186904
2293,2083653
2294,1475268
2295,403432
2296,1287457
2297,1539356
2298,404079
2299,1947014
2300,1651667
2301,419271
2302,1854510
2303,464613
2304,104120
2305,1669211
2306,1919993
2307,565351
2308,1224221
2309,352086
2310,1201916
2311,1278729
2312,1766609
2313,861673
2314,1456874
2315,2022703
2316,539385
2317,1563921
2318,1573071
2319,545196
2320,82707
2321,1053453
2322,1142664
2323,1880065
2324,726680
2325,1022072
2326,821176
2327,583967
2328,2059488
2329,1724998
2330,17612
2331,217095
2332,1095102
2333,1606701
2334,1420417
2335,1466831
2336,1479240
2337,1719710
2338,1323905
2339,1813385
2340,1594508
2341,336338
2342,227192
2343,1009525
2344,921294
2345,1118450
2346,1993958
2347,391164
2348,570749
2349,167523
2350,469357
2351,860381
2352,903174
2353,1149884
2354,1363727
2355,260018
2356,1576452
2357,1088533
2358,122907
2359,1743546
2360,1242773
2361,1391753
2362,141039
2363,1069800
2364,983958
2365,1504179
2366,1502858
2367,1784467
2368,1406001
2369,1030805
2370,1782426
2371,953856
2372,1573919
2373,1613418
2374,694642
2375,169093
2376,896061
2377,1209234
2378,926364
2379,380073
2380,1509197
2381,1707341
2382,1284960
2383,342549
2384,2000894
2385,1015390
2386,883270
2387,1023477
2388,1828054
2389,717547
2390,527263
2391,1276862
2392,1554806
2393,1885017
2394,1317846
2395,1932440
2396,1394901
2397,893833
2398,1860913
2399,1978512
2400,251539
2401,1524136
2402,137622
2403,2087553
2404,415286
2405,1862792
2406,1234761
2407,556129
2408,616886
2409,1059177
2410,1852869
2411,1472727
2412,1984722
2413,822936
2414,1504153
2415,818409
2416,1714293
2417,1620753
2418,1685871
2419,1088678
2420,1402231
2421,119808
2422,1374949
2423,1120019
2424,1171244
2425,1413464
2426,1309149
2427,126850
2428,1196605
2429,1458508
2430,390112
2431,982081
2432,317167
2433,488651
2434,422300
2435,455752
2436,1207988
2437,1416116
2438,1988493
2439,770804
2440,434825
2441,1790293
2442,588529
2443,7680
2444,1176894
2445,2048286
2446,1010409
2447,681480
2448,983170
2449,1505513
2450,750163
2451,1217570
2452,154530
2453,740139
2454,896833
2455,1323128
2456,1721903
2457,1738952
2458,1898686
2459,217385
2460,687631
2461,553665
2462,1906309
2463,1167255
2464,258464
2465,1051684
2466,1781105
2467,503822
2468,1316642
2469,2037687
2470,220382
2471,1867519
2472,1379144
2473,1467688
2474,523641
2475,1658611
2476,847749
2477,1696753
2478,386585
2479,1367143
2480,1100779
2481,191538
2482,557608
2483,1614854
2484,1482891
2485,365259
2486,1856072
2487,1034525
2488,1946527
2489,60633
2490,175246
2491,752231
2492,1161861
2493,271017
2494,1991592
2495,324556
2496,1002298
2497,129051
2498,921888
2499,474843
2500,1723967
2501,203569
2502,502192
2503,593798
2504,260080
2505,272033
2506,1072884
2507,1561391
2508,736288
2509,1360635
2510,475197
2511,2001629
2512,551933
2513,575508
2514,129113
2515,1692091
2516,122981
2517,1785546
2518,759991
2519,395694
2520,904007
2521,1545631
2522,870287
2523,1038231
2524,956251
2525,1926347
2526,29232
2527,603810
2528,1150130
2529,1852033
2530,947419
2531,1929624
2532,1132882
2533,1401329
2534,750943
2535,1081428
2536,114462
2537,1880302
2538,1528827
2539,1520446
2540,1269018
2541,925219
2542,1803738
2543,201393
2544,1799156
2545,241275
2546,2082556
2547,699809
2548,1293802
2549,585722
2550,230129
2551,1122884
2552,1162307
2553,1159870
2554,1322472
2555,146719
2556,576890
2557,1376643
2558,1439666
2559,77985
2560,1470065
2561,671868
2562,1339814
2563,320392
2564,2011512
2565,554218
2566,746798
2567,1922662
2568,441240
2569,1562186
2570,404087
2571,47441
2572,930960
2573,73977
2574,1195510
2575,643997
2576,2030871
2577,1321313
2578,234704
2579,161437
2580,1858909
2581,786543
2582,849807
2583,1685422
2584,1198178
2585,1223245
2586,1722945
2587,1288884
2588,430724
2589,1315890
2590,321864
2591,1667325
2592,2043478
2593,74204
2594,521178
2595,1556680
2596,905938
2597,327664
2598,1872654
2599,532203
2600,1728248
2601,1635041
2602,1706569
2603,1733342
2604,948452
2605,1325110
2606,407716
2607,788497
2608,461180
2609,1180843
2610,1469139
2611,1964698
2612,1644823
2613,1636956
2614,686305
2615,241490
2616,814498
2617,1193976
2618,50126
2619,2094468
2620,1928075
2621,1865375
2622,549394
2623,830550
2624,34522
2625,1123817
2626,1386980
2627,1397828
2628,1771428
2629,1188775
2630,162417
2631,1623195
2632,462367
2633,158818
2634,1476464
2635,1643707
2636,1552998
