id,group_id
1076477,710
95161,709
715390,708
539865,705
38622,704
83986,708
1571183,707
277274,709
1564534,706
1549439,710
755822,710
379254,704
2018684,706
871111,705
889064,703
832662,707
1902375,705
591820,707
2041384,706
1971852,704
1814880,703
1124046,707
1424087,707
1547860,709
821251,706
737575,705
6534,710
179988,703
464830,706
1198534,707
757845,710
874887,709
1596719,709
1534016,707
1208350,704
1753225,711
993678,711
1257635,711
1081552,711
1443177,712
1981451,713
974810,713
1337430,713
2004343,713
635721,713
1687109,714
979599,714
564792,715
533015,715
424481,715
1056187,715
1555973,715
36752,716
1594971,716
1795292,716
1579187,716
258636,717
1686907,717
816686,717
65293,718
1332445,718
1815116,718
274045,719
1428997,720
1588767,720
357179,720
872825,720
1061778,719
1889737,719
149057,720
1965716,721
457620,722
557816,722
270842,722
285368,723
484335,723
2050707,723
1074970,724
587055,725
189481,725
1668783,726
1945506,725
628598,727
430753,727
2055411,727
1603013,727
1297877,728
1035709,729
1999729,728
892885,729
504450,729
1652892,728
723831,728
1812418,730
1557603,730
935954,730
1644063,730
910050,731
1763939,731
1574042,731
1743013,731
1652808,732
1103520,732
1461139,732
1764533,732
1075706,732
1800117,733
1039698,733
415669,733
941235,733
614907,733
1862124,734
1264945,734
1135093,734
813641,735
1229505,735
571588,736
419318,736
1642096,737
1658699,738
1731552,738
1496312,739
2031799,740
947258,741
2095583,741
1803146,740
1363807,741
1960107,741
18121,741
13052,742
258314,742
1059177,742
1965146,743
946134,743
566677,744
752256,744
690293,745
284296,745
1583367,745
1821975,745
1508277,746
891094,746
287114,746
1079812,747
735230,747
499275,748
861665,748
917809,748
1142347,749
1860592,749
1059756,749
1817444,749
2044881,750
195058,750
1455142,750
1833168,750
1520987,751
669970,751
1999088,751
239673,751
1382854,752
1288335,752
959272,752
1736872,752
78603,753
1573358,754
518531,753
246199,754
711179,753
941,753
1823484,753
1760383,755
1188103,755
1118070,756
784784,756
1007980,756
1233136,756
328657,757
1217112,757
873143,757
2090883,757
871333,757
47327,757
136570,758
1155829,758
2082142,758
1727869,758
1667161,759
1379445,759
1175115,759
1923055,760
1531161,760
227192,761
744631,761
1739976,762
1848525,762
1520389,762
1067956,762
901652,763
887960,763
1182901,764
1808716,764
1203802,764
1626299,764
1660166,765
420195,765
712463,766
1084813,766
1863696,766
884260,767
1885661,767
1888873,768
805058,768
253140,769
702236,769
1158599,769
956339,770
60633,770
751342,771
1189602,771
1448389,771
47101,771
979804,772
297330,772
1904031,773
214139,773
20700,773
2026345,773
866601,773
292339,774
810392,774
427660,774
157752,775
206687,775
326438,776
355366,777
1684262,776
119750,776
1280718,777
444008,776
1349798,777
1339043,777
1108000,778
616205,778
1862567,779
1981182,780
483812,781
95353,782
1636010,781
856590,779
1817739,782
412610,778
58017,782
1082862,780
1675667,782
1569963,781
1679345,778
437544,783
1090219,779
1928375,780
36450,781
109455,782
1801335,779
580635,780
1235878,779
1513573,783
596587,780
499367,778
1759022,783
897556,779
2026615,781
37330,783
1117298,780
1981617,782
644063,780
1525975,781
1943228,779
1297867,781
94185,782
1241725,783
1772176,783
1230148,778
1414966,779
65109,783
99609,782
1176719,783
1479571,783
661980,783
539907,781
448873,783
1607547,782
292049,780
729698,778
580336,780
575073,784
992174,784
182761,784
1954538,784
2062993,785
1734528,785
779905,785
1758493,785
755534,786
1183890,786
197786,787
1866264,787
404212,788
130895,788
1354188,789
593157,789
669018,790
949863,790
752231,790
272624,791
1028556,791
1666210,791
200828,792
1138406,792
233616,792
2082974,793
1238170,793
1293978,793
1081674,793
1394901,794
1856019,794
1860913,795
595511,794
1829621,796
870379,796
680685,796
305083,796
1648997,797
400873,797
916428,797
1134821,798
1559270,798
1603218,798
1903939,798
697497,799
934929,799
69530,800
870188,801
1031660,801
45138,801
1574967,802
1737013,802
1812068,802
450819,802
1194115,803
221400,803
1598265,803
248169,803
1116214,804
777171,805
505182,805
954782,806
2080929,805
1683856,805
273602,806
1344899,807
1636144,808
329408,808
2044683,808
775678,808
1632922,808
111758,809
95206,810
874070,810
305841,810
1947176,811
1517802,811
1452626,811
231868,811
313835,812
471413,812
1416116,813
1822482,814
1207988,814
810677,815
726657,815
999011,815
1483065,815
600044,816
894528,817
145135,817
217701,817
414954,818
1856188,818
661923,819
1074829,819
1087978,819
1016471,818
919861,819
1883384,820
2056082,820
20986,820
1081515,821
531144,822
290404,822
1820773,822
77124,822
1411899,822
205691,823
1732683,824
683323,824
1528665,823
4828,823
1721166,824
1439498,825
1831051,825
410496,826
107173,827
1668984,828
952202,829
565351,828
1128427,829
1987241,828
476784,829
2005820,828
628747,830
1701901,830
388680,830
1001822,831
705542,831
1501359,831
1618639,832
1690685,833
629048,833
1797150,833
1486047,833
1049333,834
2008596,834
1480300,834
880619,835
916602,836
1683311,836
1174742,836
1235058,835
1875369,836
487752,836
1938066,837
1513120,838
686158,837
606198,838
286746,837
1589559,839
1191555,839
1362332,840
121295,840
159418,841
1689641,841
1670069,842
587043,842
50181,842
67142,842
638913,842
347770,843
957036,843
1135770,843
1333518,843
1446794,844
302331,844
1336623,844
1500409,845
762079,846
1409736,847
923924,848
18134,849
590105,850
1791838,848
1314084,850
1283210,844
566662,850
1838792,844
1415170,846
161627,849
1305795,845
1252119,845
1852766,848
462140,850
255983,846
71731,846
577528,846
750980,849
1885677,844
896648,848
1349217,845
1511459,844
97456,846
2000800,849
40881,846
1372177,848
122952,849
215916,847
352736,845
1946314,850
480776,844
415477,848
923529,845
165328,847
1873033,848
124408,847
1208008,844
1755533,849
449158,850
543168,847
410025,846
811548,848
1754028,847
2010383,847
1083305,848
1197655,845
1329291,849
184869,849
1188816,847
33707,844
1391505,845
1042152,846
455154,845
699874,850
2007219,849
1565062,846
1366676,847
998481,850
105732,845
313274,849
759256,850
439584,851
1258137,852
491520,852
644431,852
1751094,853
1154392,853
1862792,853
522186,854
2000894,854
1802750,855
1236917,855
1174929,855
1732075,855
535529,855
649692,856
1687029,856
960214,856
1535130,857
1008236,857
1878167,857
1009525,858
171536,858
1243677,859
1757507,859
1663413,859
1660523,860
901297,860
863916,861
1346096,860
231643,861
1691480,860
545873,860
1931368,862
445806,863
1089790,863
1390837,864
699326,864
1525103,863
1714092,862
1448673,864
958886,863
1562191,864
886626,864
1380475,865
227163,865
937230,866
162509,866
409939,866
1243186,865
1563928,866
598893,867
470906,867
264185,867
1133806,867
1385812,868
1452686,868
709279,869
1639753,869
317411,869
2060916,870
1795127,870
2057127,870
1156947,871
1980626,872
1846978,872
1086053,873
2080257,873
1528320,874
872429,874
1414051,874
1834151,874
609983,875
1358002,875
1685871,876
2042186,877
815693,877
1326584,877
984398,877
558149,877
1990563,876
1232939,878
255331,878
1419214,878
1576452,879
965842,880
1853425,880
832725,880
89618,881
1464019,881
1809420,882
178304,883
67063,884
396030,883
624372,883
1412224,883
1753286,885
1750125,885
1461327,885
2001739,885
1816522,886
878407,886
1062421,886
1136377,887
1556727,887
1906384,887
1871927,888
766218,888
1526716,889
77892,890
314102,889
1587254,889
904030,889
731228,889
442891,891
891456,891
553559,891
1702399,891
345707,891
241275,892
2085080,893
1376643,893
206009,893
1527767,893
1763672,894
535019,895
1794504,895
1127288,895
730971,895
506703,895
236660,895
1955205,896
151265,896
97241,896
829110,896
258535,896
570711,896
758067,896
238279,896
1821472,896
1065491,896
1706832,896
1067572,896
704378,896
35589,896
614267,896
1251090,896
996268,896
883302,896
1822174,896
1382417,896
211284,896
40608,896
1310766,896
127569,896
1216465,896
1549361,896
24136,896
217614,896
1743366,896
1799033,896
1412631,896
1397942,896
186682,896
686348,896
1862455,896
1587850,896
593615,896
567024,897
731580,897
1132882,897
1322472,898
1122884,899
2019257,900
1834564,900
224606,900
441240,900
1038231,901
207300,902
215593,902
231401,902
994097,902
531042,902
404746,902
593798,903
1089132,904
1401329,905
389500,906
200249,906
380345,906
1081274,907
1869005,907
216057,907
2004816,907
476649,907
153027,907
1219503,907
1711548,908
571672,908
1997013,908
1528279,908
768975,908
57379,908
1983765,909
1729923,910
1336870,910
272033,911
1723967,912
1901230,913
560932,913
1905354,913
1321313,913
1685422,914
736288,915
1852033,916
1781128,917
572263,918
147024,918
1119013,918
148043,919
1223224,919
544838,919
1743471,919
1878687,919
1488905,919
507501,919
996760,919
821572,919
1690335,919
1062596,919
538702,919
848941,919
280592,919
1589400,919
1935883,919
1133935,919
1527872,919
572089,919
923097,919
1180901,919
1332962,919
1267964,919
1945731,919
1552214,919
1323375,919
206661,919
658416,919
1393239,919
802526,919
1419751,919
1578455,919
1260667,919
426427,919
1333640,919
1778371,919
77985,920
1520446,921
667078,922
11810,922
1631284,922
830648,922
1014505,922
1567047,922
1862586,922
1141064,922
613142,922
25802,922
1357174,922
1061455,922
1673153,922
524677,922
1712731,922
1914739,922
1006895,922
1080655,922
1754702,922
990529,922
1758610,922
2069587,922
1646758,922
2018848,922
707627,922
1154043,922
297336,922
822246,922
521065,922
1342819,922
1170377,922
2016911,923
846519,923
1094699,924
361406,924
496557,925
1543979,925
599345,925
1766671,926
1819320,926
969466,926
755509,926
664178,926
1017164,926
1469633,926
867286,927
1198178,927
1788664,927
453840,927
254809,928
1319112,928
2088133,928
404087,929
947419,930
525464,931
1706569,931
645268,931
330183,931
554218,932
1288884,933
218279,934
1497676,934
1919714,934
977669,934
1836075,934
764255,934
538957,934
534277,934
1578523,934
1435805,934
140461,934
203445,934
1304658,934
1042280,934
1093721,934
125303,934
1745223,934
750143,934
173102,934
1860181,934
1284436,934
393354,934
804851,934
1901680,934
1837146,934
1739364,934
986021,934
868659,934
190992,934
1684033,934
98371,934
1932220,934
1262713,934
32672,934
1494697,934
1172390,934
682629,934
1127694,934
209832,934
300315,934
1773283,934
401428,934
912895,934
395694,935
49111,936
223567,936
330132,936
2043478,937
1667325,938
1360635,939
1341575,940
1650796,940
493005,940
1324081,940
592583,940
1857726,940
742713,940
1643625,941
359044,941
396118,941
146719,941
1843798,942
720589,942
494252,942
1562186,942
454701,942
1187061,942
1127216,942
77687,943
10802,943
577008,943
1057378,943
420615,943
1970559,944
1606070,944
1880974,944
174818,945
1416673,945
921890,945
1221875,945
1099386,945
1022384,945
1727327,945
266867,946
1835458,946
1284163,946
412589,946
1695977,946
1813844,947
1917755,947
1687776,947
1233318,948
1438698,948
2016150,948
308387,948
455219,948
1576499,949
1308356,949
1358982,949
1540524,950
1703818,950
847619,950
903264,950
663450,951
1027812,951
885723,951
1261515,951
111845,951
1823547,952
1774855,952
698132,952
2084304,952
1365219,952
1736603,952
2079904,953
620990,953
791139,953
1230858,953
641364,953
1626521,953
1656259,954
2040718,954
847132,954
487106,954
1064898,954
1331768,954
427544,954
1117855,955
1143814,955
1513766,955
248437,955
425099,956
813316,956
1477437,956
1609200,957
589381,957
1933593,957
2064511,957
33357,958
1809880,958
1283679,958
997940,959
984199,959
1048262,959
1937834,960
103006,960
657863,960
1412235,960
313073,960
195087,961
2096715,961
1614660,961
1228908,962
198823,962
1217836,962
467470,962
1716506,963
1091841,963
1886292,963
1246537,963
490718,964
1607208,964
1763638,964
1467932,964
1280868,964
1144498,965
481534,965
511161,965
483295,966
267010,966
1533712,966
263011,966
591150,967
1586378,967
1489451,967
1954188,967
1442611,967
